Intensity Sum,Unit,Category,Channel,Image,Time,TrackID,ID
13423,,Spot,1,Image 1,238,1000000002,576
17937,,Spot,1,Image 1,239,1000000003,577
27084,,Spot,1,Image 1,239,1000000001,578
10953,,Spot,1,Image 1,239,1000000002,579
11670,,Spot,1,Image 1,240,1000000003,580
22131,,Spot,1,Image 1,240,1000000001,581
12275,,Spot,1,Image 1,240,1000000002,582
11372,,Spot,1,Image 1,241,1000000003,583
19805,,Spot,1,Image 1,241,1000000001,584
11034,,Spot,1,Image 1,241,1000000002,585
11484,,Spot,1,Image 1,242,1000000003,586
20097,,Spot,1,Image 1,242,1000000001,587
9683,,Spot,1,Image 1,242,1000000002,588
9027,,Spot,1,Image 1,243,1000000003,589
16150,,Spot,1,Image 1,243,1000000001,590
9235,,Spot,1,Image 1,243,1000000002,591
11212,,Spot,1,Image 1,244,1000000003,592
12641,,Spot,1,Image 1,244,1000000001,593
13629,,Spot,1,Image 1,244,1000000002,594
10874,,Spot,1,Image 1,245,1000000003,595
13404,,Spot,1,Image 1,245,1000000001,596
12110,,Spot,1,Image 1,245,1000000002,597
14118,,Spot,1,Image 1,246,1000000003,598
16604,,Spot,1,Image 1,246,1000000001,599
15127,,Spot,1,Image 1,246,1000000002,600
12403,,Spot,1,Image 1,247,1000000003,601
17021,,Spot,1,Image 1,247,1000000001,602
16589,,Spot,1,Image 1,247,1000000002,603
13400,,Spot,1,Image 1,248,1000000003,604
15091,,Spot,1,Image 1,248,1000000001,605
16859,,Spot,1,Image 1,248,1000000002,606
13168,,Spot,1,Image 1,249,1000000003,607
13464,,Spot,1,Image 1,249,1000000001,608
16691,,Spot,1,Image 1,249,1000000002,609
12089,,Spot,1,Image 1,250,1000000003,610
13652,,Spot,1,Image 1,250,1000000001,611
12735,,Spot,1,Image 1,250,1000000002,612
12714,,Spot,1,Image 1,251,1000000003,613
14623,,Spot,1,Image 1,251,1000000001,614
14023,,Spot,1,Image 1,251,1000000002,615
12709,,Spot,1,Image 1,252,1000000003,616
12677,,Spot,1,Image 1,252,1000000001,617
5730,,Spot,1,Image 1,252,1000000002,618
11065,,Spot,1,Image 1,253,1000000003,619
12262,,Spot,1,Image 1,253,1000000001,620
8088,,Spot,1,Image 1,253,1000000002,621
15736,,Spot,1,Image 1,254,1000000003,622
13912,,Spot,1,Image 1,254,1000000001,623
6761,,Spot,1,Image 1,254,1000000002,624
13154,,Spot,1,Image 1,255,1000000003,625
16157,,Spot,1,Image 1,255,1000000001,626
7271,,Spot,1,Image 1,255,1000000002,627
13545,,Spot,1,Image 1,256,1000000003,628
16172,,Spot,1,Image 1,256,1000000001,629
5865,,Spot,1,Image 1,256,1000000002,630
13196,,Spot,1,Image 1,257,1000000003,631
14805,,Spot,1,Image 1,257,1000000001,632
14196,,Spot,1,Image 1,258,1000000003,633
23174,,Spot,1,Image 1,258,1000000001,634
12537,,Spot,1,Image 1,259,1000000003,635
16731,,Spot,1,Image 1,259,1000000001,636
9607,,Spot,1,Image 1,259,1000000002,637
15012,,Spot,1,Image 1,260,1000000003,638
11823,,Spot,1,Image 1,260,1000000001,639
9467,,Spot,1,Image 1,260,1000000002,640
11878,,Spot,1,Image 1,261,1000000003,641
11658,,Spot,1,Image 1,261,1000000002,642
12790,,Spot,1,Image 1,262,1000000003,643
19464,,Spot,1,Image 1,262,1000000001,644
12897,,Spot,1,Image 1,262,1000000002,645
13872,,Spot,1,Image 1,263,1000000003,646
17503,,Spot,1,Image 1,263,1000000001,647
14326,,Spot,1,Image 1,263,1000000002,648
12500,,Spot,1,Image 1,264,1000000003,649
19778,,Spot,1,Image 1,264,1000000001,650
14663,,Spot,1,Image 1,264,1000000002,651
10126,,Spot,1,Image 1,265,1000000003,652
18334,,Spot,1,Image 1,265,1000000001,653
9946,,Spot,1,Image 1,265,1000000002,654
11494,,Spot,1,Image 1,266,1000000003,655
16556,,Spot,1,Image 1,266,1000000001,656
11387,,Spot,1,Image 1,267,1000000003,657
15816,,Spot,1,Image 1,267,1000000001,658
10799,,Spot,1,Image 1,268,1000000003,659
16620,,Spot,1,Image 1,268,1000000001,660
10399,,Spot,1,Image 1,269,1000000003,661
12122,,Spot,1,Image 1,270,1000000003,662
15683,,Spot,1,Image 1,270,1000000001,663
11055,,Spot,1,Image 1,271,1000000003,664
18810,,Spot,1,Image 1,271,1000000001,665
19012,,Spot,1,Image 1,272,1000000001,666
10721,,Spot,1,Image 1,273,1000000003,667
18946,,Spot,1,Image 1,273,1000000001,668
11565,,Spot,1,Image 1,274,1000000003,669
20668,,Spot,1,Image 1,274,1000000001,670
10547,,Spot,1,Image 1,275,1000000003,671
17422,,Spot,1,Image 1,275,1000000001,672
12462,,Spot,1,Image 1,276,1000000003,673
12289,,Spot,1,Image 1,277,1000000003,674
16084,,Spot,1,Image 1,277,1000000001,675
12614,,Spot,1,Image 1,278,1000000003,676
20751,,Spot,1,Image 1,278,1000000001,677
12483,,Spot,1,Image 1,279,1000000003,678
21989,,Spot,1,Image 1,279,1000000001,679
11000,,Spot,1,Image 1,280,1000000003,680
22248,,Spot,1,Image 1,280,1000000001,681
10941,,Spot,1,Image 1,281,1000000003,682
20045,,Spot,1,Image 1,281,1000000001,683
11541,,Spot,1,Image 1,282,1000000003,684
21127,,Spot,1,Image 1,282,1000000001,685
12882,,Spot,1,Image 1,283,1000000003,686
25818,,Spot,1,Image 1,283,1000000001,687
11857,,Spot,1,Image 1,284,1000000003,688
17824,,Spot,1,Image 1,284,1000000001,689
10630,,Spot,1,Image 1,285,1000000003,690
20100,,Spot,1,Image 1,285,1000000001,691
11970,,Spot,1,Image 1,286,1000000003,692
17995,,Spot,1,Image 1,286,1000000001,693
12542,,Spot,1,Image 1,287,1000000003,694
20252,,Spot,1,Image 1,287,1000000001,695
10673,,Spot,1,Image 1,288,1000000003,696
12734,,Spot,1,Image 1,288,1000000001,697
11739,,Spot,1,Image 1,289,1000000003,698
10398,,Spot,1,Image 1,290,1000000003,699
10094,,Spot,1,Image 1,291,1000000003,700
10526,,Spot,1,Image 1,292,1000000003,701
11378,,Spot,1,Image 1,294,1000000003,702
10220,,Spot,1,Image 1,295,1000000003,703
10432,,Spot,1,Image 1,296,1000000003,704
11200,,Spot,1,Image 1,297,1000000003,705
11356,,Spot,1,Image 1,298,1000000003,706
10846,,Spot,1,Image 1,301,1000000003,707
11391,,Spot,1,Image 1,303,1000000003,708
11440,,Spot,1,Image 1,304,1000000003,709
11785,,Spot,1,Image 1,306,1000000003,710
11692,,Spot,1,Image 1,307,1000000003,711
10911,,Spot,1,Image 1,308,1000000003,712
11307,,Spot,1,Image 1,309,1000000003,713
9864,,Spot,1,Image 1,310,1000000003,714
10861,,Spot,1,Image 1,311,1000000003,715
11164,,Spot,1,Image 1,312,1000000003,716
9222,,Spot,1,Image 1,313,1000000003,717
10865,,Spot,1,Image 1,315,1000000003,718
10421,,Spot,1,Image 1,317,1000000003,719
9599,,Spot,1,Image 1,319,1000000003,720
9887,,Spot,1,Image 1,322,1000000003,721
9787,,Spot,1,Image 1,323,1000000003,722
13969,,Spot,1,Image 1,325,1000000003,723
10191,,Spot,1,Image 1,326,1000000003,724
10328,,Spot,1,Image 1,327,1000000003,725
12834,,Spot,1,Image 1,328,1000000003,726
10153,,Spot,1,Image 1,329,1000000003,727
9919,,Spot,1,Image 1,330,1000000003,728
9100,,Spot,1,Image 1,331,1000000003,729
11741,,Spot,1,Image 1,332,1000000003,730
10331,,Spot,1,Image 1,334,1000000003,731
11382,,Spot,1,Image 1,339,1000000004,732
10895,,Spot,1,Image 1,340,1000000004,733
14489,,Spot,1,Image 1,341,1000000004,734
13147,,Spot,1,Image 1,342,1000000004,735
15128,,Spot,1,Image 1,343,1000000004,736
19992,,Spot,1,Image 1,344,1000000004,737
19089,,Spot,1,Image 1,345,1000000004,738
17303,,Spot,1,Image 1,346,1000000004,739
17440,,Spot,1,Image 1,347,1000000004,740
15393,,Spot,1,Image 1,348,1000000004,741
19107,,Spot,1,Image 1,349,1000000004,742
22239,,Spot,1,Image 1,350,1000000004,743
21209,,Spot,1,Image 1,351,1000000004,744
17997,,Spot,1,Image 1,352,1000000004,745
20514,,Spot,1,Image 1,353,1000000004,746
19034,,Spot,1,Image 1,354,1000000004,747
22286,,Spot,1,Image 1,355,1000000004,748
23873,,Spot,1,Image 1,356,1000000004,749
15553,,Spot,1,Image 1,357,1000000004,750
16517,,Spot,1,Image 1,358,1000000004,751
16007,,Spot,1,Image 1,359,1000000004,752
15300,,Spot,1,Image 1,360,1000000004,753
8043,,Spot,1,Image 1,360,1000000005,754
13463,,Spot,1,Image 1,361,1000000004,755
9485,,Spot,1,Image 1,361,1000000005,756
14930,,Spot,1,Image 1,362,1000000004,757
13919,,Spot,1,Image 1,363,1000000004,758
14100,,Spot,1,Image 1,363,1000000005,759
9055,,Spot,1,Image 1,364,1000000005,760
10818,,Spot,1,Image 1,365,1000000004,761
8617,,Spot,1,Image 1,365,1000000005,762
15106,,Spot,1,Image 1,366,1000000004,763
11256,,Spot,1,Image 1,366,1000000005,764
13239,,Spot,1,Image 1,367,1000000004,765
12900,,Spot,1,Image 1,367,1000000005,766
12554,,Spot,1,Image 1,368,1000000004,767
10837,,Spot,1,Image 1,368,1000000005,768
14632,,Spot,1,Image 1,369,1000000004,769
14687,,Spot,1,Image 1,369,1000000005,770
15394,,Spot,1,Image 1,370,1000000004,771
13921,,Spot,1,Image 1,370,1000000005,772
14954,,Spot,1,Image 1,371,1000000004,773
13621,,Spot,1,Image 1,371,1000000005,774
21826,,Spot,1,Image 1,372,1000000004,775
17204,,Spot,1,Image 1,372,1000000006,776
16101,,Spot,1,Image 1,372,1000000005,777
22043,,Spot,1,Image 1,373,1000000006,778
15828,,Spot,1,Image 1,373,1000000005,779
18491,,Spot,1,Image 1,373,1000000004,780
26478,,Spot,1,Image 1,374,1000000006,781
18361,,Spot,1,Image 1,374,1000000004,782
22264,,Spot,1,Image 1,374,1000000005,783
25411,,Spot,1,Image 1,375,1000000006,784
22910,,Spot,1,Image 1,375,1000000004,785
16724,,Spot,1,Image 1,375,1000000005,786
17692,,Spot,1,Image 1,376,1000000006,787
17387,,Spot,1,Image 1,376,1000000005,788
22604,,Spot,1,Image 1,376,1000000004,789
22616,,Spot,1,Image 1,377,1000000006,790
22603,,Spot,1,Image 1,377,1000000004,791
20221,,Spot,1,Image 1,377,1000000005,792
20758,,Spot,1,Image 1,378,1000000004,793
25145,,Spot,1,Image 1,378,1000000006,794
17223,,Spot,1,Image 1,378,1000000005,795
18210,,Spot,1,Image 1,379,1000000004,796
22948,,Spot,1,Image 1,379,1000000006,797
17522,,Spot,1,Image 1,379,1000000005,798
20285,,Spot,1,Image 1,380,1000000004,799
20774,,Spot,1,Image 1,380,1000000006,800
19850,,Spot,1,Image 1,380,1000000005,801
25501,,Spot,1,Image 1,381,1000000004,802
20217,,Spot,1,Image 1,381,1000000006,803
15242,,Spot,1,Image 1,381,1000000005,804
21750,,Spot,1,Image 1,382,1000000004,805
25644,,Spot,1,Image 1,382,1000000006,806
17701,,Spot,1,Image 1,382,1000000005,807
21692,,Spot,1,Image 1,383,1000000004,808
24813,,Spot,1,Image 1,383,1000000006,809
22835,,Spot,1,Image 1,383,1000000005,810
21727,,Spot,1,Image 1,384,1000000004,811
24767,,Spot,1,Image 1,384,1000000006,812
14487,,Spot,1,Image 1,384,1000000005,813
24358,,Spot,1,Image 1,385,1000000004,814
19980,,Spot,1,Image 1,385,1000000006,815
11862,,Spot,1,Image 1,385,1000000005,816
20710,,Spot,1,Image 1,386,1000000004,817
24357,,Spot,1,Image 1,386,1000000006,818
15879,,Spot,1,Image 1,386,1000000005,819
28434,,Spot,1,Image 1,387,1000000004,820
18373,,Spot,1,Image 1,387,1000000006,821
15731,,Spot,1,Image 1,387,1000000005,822
18989,,Spot,1,Image 1,388,1000000004,823
17225,,Spot,1,Image 1,388,1000000006,824
16192,,Spot,1,Image 1,388,1000000005,825
23850,,Spot,1,Image 1,389,1000000004,826
20305,,Spot,1,Image 1,389,1000000005,827
22068,,Spot,1,Image 1,390,1000000004,828
17549,,Spot,1,Image 1,390,1000000006,829
24049,,Spot,1,Image 1,390,1000000005,830
21641,,Spot,1,Image 1,391,1000000004,831
19222,,Spot,1,Image 1,391,1000000006,832
17224,,Spot,1,Image 1,391,1000000005,833
24249,,Spot,1,Image 1,392,1000000004,834
18508,,Spot,1,Image 1,392,1000000006,835
21507,,Spot,1,Image 1,392,1000000005,836
26897,,Spot,1,Image 1,393,1000000004,837
19619,,Spot,1,Image 1,393,1000000005,838
31228,,Spot,1,Image 1,394,1000000004,839
19051,,Spot,1,Image 1,394,1000000006,840
19393,,Spot,1,Image 1,394,1000000005,841
24352,,Spot,1,Image 1,395,1000000004,842
21101,,Spot,1,Image 1,395,1000000005,843
23088,,Spot,1,Image 1,396,1000000004,844
18911,,Spot,1,Image 1,396,1000000006,845
23316,,Spot,1,Image 1,396,1000000005,846
28370,,Spot,1,Image 1,397,1000000004,847
17960,,Spot,1,Image 1,397,1000000006,848
21055,,Spot,1,Image 1,397,1000000005,849
33601,,Spot,1,Image 1,398,1000000004,850
25629,,Spot,1,Image 1,398,1000000005,851
18139,,Spot,1,Image 1,398,1000000006,852
24927,,Spot,1,Image 1,399,1000000004,853
21784,,Spot,1,Image 1,399,1000000005,854
16301,,Spot,1,Image 1,399,1000000006,855
23735,,Spot,1,Image 1,400,1000000004,856
24019,,Spot,1,Image 1,400,1000000005,857
19731,,Spot,1,Image 1,401,1000000005,858
25766,,Spot,1,Image 1,401,1000000004,859
17469,,Spot,1,Image 1,401,1000000006,860
26872,,Spot,1,Image 1,402,1000000004,861
25709,,Spot,1,Image 1,402,1000000005,862
13885,,Spot,1,Image 1,402,1000000006,863
25753,,Spot,1,Image 1,403,1000000004,864
19432,,Spot,1,Image 1,403,1000000005,865
11723,,Spot,1,Image 1,403,1000000006,866
28104,,Spot,1,Image 1,404,1000000004,867
23498,,Spot,1,Image 1,404,1000000005,868
12414,,Spot,1,Image 1,404,1000000006,869
21474,,Spot,1,Image 1,405,1000000004,870
27781,,Spot,1,Image 1,405,1000000005,871
17731,,Spot,1,Image 1,405,1000000006,872
27939,,Spot,1,Image 1,406,1000000004,873
26129,,Spot,1,Image 1,406,1000000005,874
13056,,Spot,1,Image 1,406,1000000006,875
24285,,Spot,1,Image 1,407,1000000004,876
21956,,Spot,1,Image 1,407,1000000005,877
19497,,Spot,1,Image 1,407,1000000006,878
19979,,Spot,1,Image 1,408,1000000005,879
20050,,Spot,1,Image 1,408,1000000004,880
11049,,Spot,1,Image 1,408,1000000006,881
25280,,Spot,1,Image 1,409,1000000004,882
23063,,Spot,1,Image 1,409,1000000005,883
11541,,Spot,1,Image 1,409,1000000006,884
26447,,Spot,1,Image 1,410,1000000004,885
22025,,Spot,1,Image 1,410,1000000005,886
11730,,Spot,1,Image 1,410,1000000006,887
23348,,Spot,1,Image 1,411,1000000005,888
25122,,Spot,1,Image 1,411,1000000004,889
11534,,Spot,1,Image 1,411,1000000006,890
23897,,Spot,1,Image 1,412,1000000005,891
24570,,Spot,1,Image 1,412,1000000004,892
15239,,Spot,1,Image 1,412,1000000006,893
26096,,Spot,1,Image 1,413,1000000005,894
22135,,Spot,1,Image 1,413,1000000004,895
11762,,Spot,1,Image 1,413,1000000006,896
19770,,Spot,1,Image 1,414,1000000005,897
22583,,Spot,1,Image 1,414,1000000004,898
11982,,Spot,1,Image 1,414,1000000006,899
22213,,Spot,1,Image 1,415,1000000005,900
26157,,Spot,1,Image 1,415,1000000004,901
24407,,Spot,1,Image 1,415,1000000006,902
20266,,Spot,1,Image 1,416,1000000005,903
25477,,Spot,1,Image 1,416,1000000004,904
16783,,Spot,1,Image 1,416,1000000006,905
25129,,Spot,1,Image 1,417,1000000004,906
20485,,Spot,1,Image 1,417,1000000005,907
19544,,Spot,1,Image 1,417,1000000006,908
24439,,Spot,1,Image 1,418,1000000004,909
23178,,Spot,1,Image 1,418,1000000005,910
17817,,Spot,1,Image 1,418,1000000006,911
28940,,Spot,1,Image 1,419,1000000004,912
23341,,Spot,1,Image 1,419,1000000005,913
19850,,Spot,1,Image 1,419,1000000006,914
24331,,Spot,1,Image 1,420,1000000004,915
17517,,Spot,1,Image 1,420,1000000006,916
22016,,Spot,1,Image 1,420,1000000005,917
27495,,Spot,1,Image 1,421,1000000004,918
21066,,Spot,1,Image 1,421,1000000006,919
23617,,Spot,1,Image 1,421,1000000005,920
26658,,Spot,1,Image 1,422,1000000004,921
19448,,Spot,1,Image 1,422,1000000006,922
21448,,Spot,1,Image 1,422,1000000005,923
26531,,Spot,1,Image 1,423,1000000004,924
19629,,Spot,1,Image 1,423,1000000006,925
22132,,Spot,1,Image 1,423,1000000005,926
25680,,Spot,1,Image 1,424,1000000004,927
18497,,Spot,1,Image 1,424,1000000006,928
22514,,Spot,1,Image 1,424,1000000005,929
26017,,Spot,1,Image 1,425,1000000004,930
19547,,Spot,1,Image 1,425,1000000006,931
24552,,Spot,1,Image 1,425,1000000005,932
26843,,Spot,1,Image 1,426,1000000004,933
16167,,Spot,1,Image 1,426,1000000006,934
24223,,Spot,1,Image 1,426,1000000005,935
23007,,Spot,1,Image 1,427,1000000004,936
24812,,Spot,1,Image 1,427,1000000006,937
22455,,Spot,1,Image 1,427,1000000005,938
21395,,Spot,1,Image 1,428,1000000006,939
27655,,Spot,1,Image 1,428,1000000004,940
21848,,Spot,1,Image 1,428,1000000005,941
14595,,Spot,1,Image 1,429,1000000006,942
23207,,Spot,1,Image 1,429,1000000004,943
21426,,Spot,1,Image 1,429,1000000005,944
19279,,Spot,1,Image 1,430,1000000006,945
27581,,Spot,1,Image 1,430,1000000004,946
21506,,Spot,1,Image 1,430,1000000005,947
15710,,Spot,1,Image 1,431,1000000006,948
26869,,Spot,1,Image 1,431,1000000004,949
23079,,Spot,1,Image 1,431,1000000005,950
16153,,Spot,1,Image 1,432,1000000006,951
30248,,Spot,1,Image 1,432,1000000004,952
21911,,Spot,1,Image 1,432,1000000005,953
22718,,Spot,1,Image 1,433,1000000006,954
26326,,Spot,1,Image 1,433,1000000004,955
21244,,Spot,1,Image 1,433,1000000005,956
20119,,Spot,1,Image 1,434,1000000006,957
27584,,Spot,1,Image 1,434,1000000004,958
24207,,Spot,1,Image 1,434,1000000005,959
26769,,Spot,1,Image 1,435,1000000006,960
22904,,Spot,1,Image 1,435,1000000004,961
23146,,Spot,1,Image 1,435,1000000005,962
20844,,Spot,1,Image 1,436,1000000006,963
34196,,Spot,1,Image 1,436,1000000004,964
22855,,Spot,1,Image 1,436,1000000005,965
21005,,Spot,1,Image 1,437,1000000006,966
25669,,Spot,1,Image 1,437,1000000004,967
21261,,Spot,1,Image 1,437,1000000005,968
19016,,Spot,1,Image 1,438,1000000006,969
23157,,Spot,1,Image 1,438,1000000004,970
21912,,Spot,1,Image 1,438,1000000005,971
21243,,Spot,1,Image 1,439,1000000006,972
24629,,Spot,1,Image 1,439,1000000004,973
21561,,Spot,1,Image 1,439,1000000005,974
22663,,Spot,1,Image 1,440,1000000006,975
22899,,Spot,1,Image 1,440,1000000004,976
18690,,Spot,1,Image 1,440,1000000005,977
26964,,Spot,1,Image 1,441,1000000006,978
25398,,Spot,1,Image 1,441,1000000004,979
20712,,Spot,1,Image 1,441,1000000005,980
23976,,Spot,1,Image 1,442,1000000006,981
23654,,Spot,1,Image 1,442,1000000004,982
21889,,Spot,1,Image 1,442,1000000005,983
19275,,Spot,1,Image 1,443,1000000006,984
27760,,Spot,1,Image 1,443,1000000004,985
20904,,Spot,1,Image 1,443,1000000005,986
18673,,Spot,1,Image 1,444,1000000006,987
26094,,Spot,1,Image 1,444,1000000004,988
18934,,Spot,1,Image 1,444,1000000005,989
22076,,Spot,1,Image 1,445,1000000006,990
22023,,Spot,1,Image 1,445,1000000004,991
20473,,Spot,1,Image 1,445,1000000005,992
23488,,Spot,1,Image 1,446,1000000006,993
22404,,Spot,1,Image 1,446,1000000004,994
18512,,Spot,1,Image 1,446,1000000005,995
23257,,Spot,1,Image 1,447,1000000006,996
27056,,Spot,1,Image 1,447,1000000004,997
16990,,Spot,1,Image 1,447,1000000005,998
26194,,Spot,1,Image 1,448,1000000006,999
27481,,Spot,1,Image 1,448,1000000004,1000
19308,,Spot,1,Image 1,448,1000000005,1001
22901,,Spot,1,Image 1,449,1000000004,1002
26239,,Spot,1,Image 1,449,1000000006,1003
19687,,Spot,1,Image 1,449,1000000005,1004
24646,,Spot,1,Image 1,450,1000000004,1005
20894,,Spot,1,Image 1,450,1000000006,1006
17961,,Spot,1,Image 1,450,1000000005,1007
22380,,Spot,1,Image 1,451,1000000004,1008
24407,,Spot,1,Image 1,451,1000000006,1009
17907,,Spot,1,Image 1,451,1000000005,1010
20534,,Spot,1,Image 1,452,1000000004,1011
21289,,Spot,1,Image 1,452,1000000006,1012
17112,,Spot,1,Image 1,452,1000000005,1013
21915,,Spot,1,Image 1,453,1000000004,1014
20466,,Spot,1,Image 1,453,1000000006,1015
17766,,Spot,1,Image 1,453,1000000005,1016
28019,,Spot,1,Image 1,454,1000000004,1017
20925,,Spot,1,Image 1,454,1000000006,1018
20119,,Spot,1,Image 1,454,1000000005,1019
20985,,Spot,1,Image 1,455,1000000004,1020
21286,,Spot,1,Image 1,455,1000000006,1021
21468,,Spot,1,Image 1,455,1000000005,1022
29714,,Spot,1,Image 1,456,1000000004,1023
21686,,Spot,1,Image 1,456,1000000006,1024
20677,,Spot,1,Image 1,456,1000000005,1025
26842,,Spot,1,Image 1,457,1000000004,1026
22265,,Spot,1,Image 1,457,1000000006,1027
21042,,Spot,1,Image 1,457,1000000005,1028
28043,,Spot,1,Image 1,458,1000000004,1029
16931,,Spot,1,Image 1,458,1000000006,1030
22286,,Spot,1,Image 1,458,1000000005,1031
28505,,Spot,1,Image 1,459,1000000004,1032
19446,,Spot,1,Image 1,459,1000000006,1033
21029,,Spot,1,Image 1,459,1000000005,1034
28403,,Spot,1,Image 1,460,1000000004,1035
25432,,Spot,1,Image 1,460,1000000006,1036
20346,,Spot,1,Image 1,460,1000000005,1037
25823,,Spot,1,Image 1,461,1000000004,1038
22449,,Spot,1,Image 1,461,1000000006,1039
23696,,Spot,1,Image 1,461,1000000005,1040
30252,,Spot,1,Image 1,462,1000000004,1041
23582,,Spot,1,Image 1,462,1000000006,1042
19412,,Spot,1,Image 1,462,1000000005,1043
21855,,Spot,1,Image 1,463,1000000004,1044
27569,,Spot,1,Image 1,463,1000000006,1045
22386,,Spot,1,Image 1,463,1000000005,1046
17822,,Spot,1,Image 1,464,1000000004,1047
24740,,Spot,1,Image 1,464,1000000006,1048
19881,,Spot,1,Image 1,464,1000000005,1049
25751,,Spot,1,Image 1,465,1000000004,1050
27207,,Spot,1,Image 1,465,1000000006,1051
18617,,Spot,1,Image 1,465,1000000005,1052
26440,,Spot,1,Image 1,466,1000000004,1053
24696,,Spot,1,Image 1,466,1000000006,1054
17821,,Spot,1,Image 1,466,1000000005,1055
23440,,Spot,1,Image 1,467,1000000004,1056
25511,,Spot,1,Image 1,467,1000000006,1057
20738,,Spot,1,Image 1,467,1000000005,1058
24251,,Spot,1,Image 1,468,1000000006,1059
21101,,Spot,1,Image 1,468,1000000004,1060
16053,,Spot,1,Image 1,468,1000000007,1061
21363,,Spot,1,Image 1,468,1000000005,1062
17291,,Spot,1,Image 1,469,1000000006,1063
24342,,Spot,1,Image 1,469,1000000004,1064
16716,,Spot,1,Image 1,469,1000000007,1065
19221,,Spot,1,Image 1,469,1000000005,1066
19912,,Spot,1,Image 1,470,1000000006,1067
18684,,Spot,1,Image 1,470,1000000004,1068
15945,,Spot,1,Image 1,470,1000000007,1069
19904,,Spot,1,Image 1,470,1000000005,1070
20800,,Spot,1,Image 1,471,1000000006,1071
25707,,Spot,1,Image 1,471,1000000004,1072
19233,,Spot,1,Image 1,471,1000000007,1073
21458,,Spot,1,Image 1,471,1000000005,1074
16635,,Spot,1,Image 1,472,1000000004,1075
19621,,Spot,1,Image 1,472,1000000006,1076
13946,,Spot,1,Image 1,472,1000000007,1077
24848,,Spot,1,Image 1,472,1000000005,1078
19653,,Spot,1,Image 1,473,1000000006,1079
21822,,Spot,1,Image 1,473,1000000004,1080
15959,,Spot,1,Image 1,473,1000000007,1081
21251,,Spot,1,Image 1,473,1000000005,1082
15599,,Spot,1,Image 1,474,1000000004,1083
25465,,Spot,1,Image 1,474,1000000006,1084
25812,,Spot,1,Image 1,474,1000000005,1085
25865,,Spot,1,Image 1,475,1000000004,1086
29668,,Spot,1,Image 1,475,1000000006,1087
17536,,Spot,1,Image 1,475,1000000007,1088
19001,,Spot,1,Image 1,475,1000000005,1089
20275,,Spot,1,Image 1,476,1000000004,1090
19944,,Spot,1,Image 1,476,1000000006,1091
19442,,Spot,1,Image 1,476,1000000005,1092
25408,,Spot,1,Image 1,477,1000000004,1093
16041,,Spot,1,Image 1,477,1000000007,1094
21808,,Spot,1,Image 1,477,1000000006,1095
20673,,Spot,1,Image 1,477,1000000005,1096
26562,,Spot,1,Image 1,478,1000000006,1097
22082,,Spot,1,Image 1,478,1000000004,1098
16700,,Spot,1,Image 1,478,1000000007,1099
21948,,Spot,1,Image 1,478,1000000005,1100
18735,,Spot,1,Image 1,479,1000000006,1101
26282,,Spot,1,Image 1,479,1000000004,1102
18435,,Spot,1,Image 1,479,1000000007,1103
20725,,Spot,1,Image 1,479,1000000005,1104
27860,,Spot,1,Image 1,480,1000000004,1105
25591,,Spot,1,Image 1,480,1000000006,1106
14421,,Spot,1,Image 1,480,1000000007,1107
21386,,Spot,1,Image 1,480,1000000005,1108
19838,,Spot,1,Image 1,481,1000000004,1109
16386,,Spot,1,Image 1,481,1000000007,1110
25281,,Spot,1,Image 1,481,1000000006,1111
21365,,Spot,1,Image 1,481,1000000005,1112
22989,,Spot,1,Image 1,482,1000000004,1113
19972,,Spot,1,Image 1,482,1000000006,1114
22789,,Spot,1,Image 1,482,1000000005,1115
17865,,Spot,1,Image 1,483,1000000007,1116
17612,,Spot,1,Image 1,483,1000000004,1117
24355,,Spot,1,Image 1,483,1000000006,1118
20022,,Spot,1,Image 1,483,1000000005,1119
19048,,Spot,1,Image 1,484,1000000007,1120
18041,,Spot,1,Image 1,484,1000000004,1121
21303,,Spot,1,Image 1,484,1000000006,1122
20961,,Spot,1,Image 1,484,1000000005,1123
14844,,Spot,1,Image 1,485,1000000007,1124
19037,,Spot,1,Image 1,485,1000000004,1125
20695,,Spot,1,Image 1,485,1000000006,1126
22919,,Spot,1,Image 1,485,1000000005,1127
22184,,Spot,1,Image 1,486,1000000007,1128
20633,,Spot,1,Image 1,486,1000000004,1129
19669,,Spot,1,Image 1,486,1000000006,1130
21311,,Spot,1,Image 1,486,1000000005,1131
19116,,Spot,1,Image 1,487,1000000007,1132
23550,,Spot,1,Image 1,487,1000000004,1133
20946,,Spot,1,Image 1,487,1000000006,1134
24966,,Spot,1,Image 1,487,1000000005,1135
17778,,Spot,1,Image 1,488,1000000004,1136
17588,,Spot,1,Image 1,488,1000000007,1137
20865,,Spot,1,Image 1,488,1000000006,1138
22447,,Spot,1,Image 1,488,1000000005,1139
16521,,Spot,1,Image 1,489,1000000007,1140
19793,,Spot,1,Image 1,489,1000000006,1141
22981,,Spot,1,Image 1,489,1000000005,1142
19556,,Spot,1,Image 1,489,1000000004,1143
20287,,Spot,1,Image 1,490,1000000006,1144
22642,,Spot,1,Image 1,490,1000000005,1145
18923,,Spot,1,Image 1,490,1000000004,1146
23270,,Spot,1,Image 1,491,1000000006,1147
23773,,Spot,1,Image 1,491,1000000005,1148
20442,,Spot,1,Image 1,491,1000000004,1149
24867,,Spot,1,Image 1,492,1000000006,1150
